"","STATE","REG_START","REG_END","REG_REINST","ELITE_NAME","ELITE_BIRTHDATE","ELITE_DEATHDATE","ELITE_FEMALE","ELITE_REENTER","ELITE_REEXIT","ELITE_EXITTYPE","ELITE_EXITFATE","ELITE_EXITLEADER","ELITE_OCCUPATION","ELITE_RETENURE","REG_PARTY"
"354","Hungary","1947-02-25","1990-04-08","Politburo","Vajda, Imre","206","1969-08-30",0,"1948-06-15","1950-08-16","Expulsion","Incarceration","Rakosi","Clerk",2.16986301369863,"MKP/MSzMP"
"355","Hungary","1947-02-25","1990-04-08","Politburo","Vas, Zoltán","1185","1983-08-13",0,"1948-06-15","1953-02-26","Demotion","No Punishment","Rakosi","Party functionary",4.7041095890411,"MKP/MSzMP"
"356","Hungary","1947-02-25","1990-04-08","Politburo","Vastagh, Pál","17068",NA,0,"1989-04-12","1989-10-07","Regime Change",NA,"Grosz","Jurist",0.487671232876712,"MKP/MSzMP"
"357","Hungary","1947-02-25","1990-04-08","Politburo","Zöld, Sándor","4888","1951-04-20",0,"1950-05-31","1951-04-20","Death",NA,"Rakosi","Physician",0.887671232876712,"MKP/MSzMP"
"358","Hungary","1947-02-25","1990-04-08","Politburo","Zsofinyecz, Mihály","2243","1986-04-30",0,"1950-05-31","1954-05-31","Demotion","No Punishment","Rakosi","Iron foundry worker",4.0027397260274,"MKP/MSzMP"
"359","Laos","1975-11-29",NA,"Politburo","Asang Laoly","15009",NA,0,"1996-03-20","2016-01-22","Resignation","No Punishment","Bounnhang","Soldier",19.8547945205479,"Lao People's Revolutionary Party (LPRP)"
"360","Laos","1975-11-29",NA,"Politburo","Bouasone Bouphavanh","19878",NA,0,"2001-03-14","2011-03-21","Demotion","No Punishment","Choummaly","Party Functionary",10.0246575342466,"Lao People's Revolutionary Party (LPRP)"
"361","Laos","1975-11-29",NA,"Politburo","Boungnang, Vorachit","13741",NA,0,"1996-03-20",NA,NA,NA,NA,"Soldier",NA,"Lao People's Revolutionary Party (LPRP)"
"362","Laos","1975-11-29",NA,"Politburo","Bounpone Bouttanavong","20408",NA,0,"2011-03-21","2016-01-22","Resignation","No Punishment","Bounnhang","Party Functionary",4.84383561643836,"Lao People's Revolutionary Party (LPRP)"
"363","Laos","1975-11-29",NA,"Politburo","Bounthong Chitmany","18082",NA,0,"2011-03-21",NA,NA,NA,NA,"Party Functionary",NA,"Lao People's Revolutionary Party (LPRP)"
"364","Laos","1975-11-29",NA,"Politburo","Chansamone Chanyalath","16862",NA,0,"2016-01-22",NA,NA,NA,NA,"Party Functionary",NA,"Lao People's Revolutionary Party (LPRP)"
"365","Laos","1975-11-29",NA,"Politburo","Chansy Phosikham","17610",NA,0,"2016-01-22",NA,NA,NA,NA,"Teacher",NA,"Lao People's Revolutionary Party (LPRP)"
"366","Laos","1975-11-29",NA,"Politburo","Choummaly Sayasone","13304",NA,0,"1986-11-15","2016-01-22","Resignation","No Punishment","Bounnhang","Soldier",29.2054794520548,"Lao People's Revolutionary Party (LPRP)"
"367","Laos","1975-11-29",NA,"Politburo","Douangchay Phichit","16167","41776",0,"2001-03-14","2014-05-17","Death",NA,"Choummaly","Soldier",13.1835616438356,"Lao People's Revolutionary Party (LPRP)"
"368","Laos","1975-11-29",NA,"Politburo","Kaysone Phomvihan","7653","33929",0,"1975-11-29","1992-11-21","Death",NA,"Khamtai","Party Functionary",16.9917808219178,"Lao People's Revolutionary Party (LPRP)"
"369","Laos","1975-11-29",NA,"Politburo","Khamphan Phommathat","20273",NA,0,"2016-01-22",NA,NA,NA,NA,"Party Functionary",NA,"Lao People's Revolutionary Party (LPRP)"
"370","Laos","1975-11-29",NA,"Politburo","Khamphoui Keoboualapha","11122",NA,0,"1991-03-29","1996-03-20","Demotion","No Punishment","Kaysone","Party Functionary",4.98082191780822,"Lao People's Revolutionary Party (LPRP)"
"371","Laos","1975-11-29",NA,"Politburo","Khamtay Siephandone","8805",NA,0,"1975-11-29","2006-03-21","Resignation","No Punishment","Choummaly","Postal Worker",30.3287671232877,"Lao People's Revolutionary Party (LPRP)"
"372","Laos","1975-11-29",NA,"Politburo","Maichantan Sengmani","?/?/1920","?/?/1999",0,"1986-11-15","1996-03-20","Resignation","No Punishment","Khamtai","Soldier",9.35068493150685,"Lao People's Revolutionary Party (LPRP)"
"373","Laos","1975-11-29",NA,"Politburo","Nouhak Phoumsavan","3752","39700",0,"1975-11-29","1996-03-20","Resignation","No Punishment","Khamtai","Truck Driver",20.3205479452055,"Lao People's Revolutionary Party (LPRP)"
"374","Laos","1975-11-29",NA,"Politburo","Osakanh Thammatheva","13222","38291",0,"1996-03-20","2004-10-31","Death",NA,"Khamtai","Party Functionary",8.62191780821918,"Lao People's Revolutionary Party (LPRP)"
"375","Laos","1975-11-29",NA,"Politburo","Oudom Khattigna","11020","36503",0,"1986-11-15","1999-12-09","Death",NA,"Khamtai","Soldier",13.0739726027397,"Lao People's Revolutionary Party (LPRP)"
"376","Laos","1975-11-29",NA,"Politburo","Pany Yathothu","18677",NA,1,"2006-03-21",NA,NA,NA,NA,"Bank Administrator",NA,"Lao People's Revolutionary Party (LPRP)"
"377","Laos","1975-11-29",NA,"Politburo","Phankham Viphavanh","18722",NA,0,"2011-03-21",NA,NA,NA,NA,"Lecturer",NA,"Lao People's Revolutionary Party (LPRP)"
"378","Laos","1975-11-29",NA,"Politburo","Phoumi Vongvichit","3384","34341",0,"1975-11-29","1991-03-29","Resignation","No Punishment","Kaysone","Civil Administrator",15.3397260273973,"Lao People's Revolutionary Party (LPRP)"
"379","Laos","1975-11-29",NA,"Politburo","Phoun Sipraseuth","7352","34676",0,"1975-11-29","1994-12-08","Death",NA,"Khamtai","Civil Servant",19.0383561643836,"Lao People's Revolutionary Party (LPRP)"
"380","Laos","1975-11-29",NA,"Politburo","Sali Vongkhamxao","9404","33261",0,"1986-11-15","1991-01-23","Death",NA,"Kaysone","Teacher",4.19178082191781,"Lao People's Revolutionary Party (LPRP)"
"381","Laos","1975-11-29",NA,"Politburo","Samane Viyakhet","9924","42573",0,"1986-11-15","2016-01-22","Resignation","No Punishment","Bounnhang","Party Functionary",29.2054794520548,"Lao People's Revolutionary Party (LPRP)"
"382","Laos","1975-11-29",NA,"Politburo","Saysomphone Phomvihant","20007",NA,0,"2016-01-22",NA,NA,NA,NA,"Party Functionary",NA,"Lao People's Revolutionary Party (LPRP)"
"383","Laos","1975-11-29",NA,"Politburo","Sinlavong Khoutphaythoune","19674",NA,0,"2016-01-22",NA,NA,NA,NA,"Party Functionary",NA,"Lao People's Revolutionary Party (LPRP)"
"384","Laos","1975-11-29",NA,"Politburo","Sisavath Keobounphanh","10349",NA,0,"1986-11-15","1991-03-29","Demotion","No Punishment","Kaysone","Party Functionary",4.36986301369863,"Lao People's Revolutionary Party (LPRP)"
"385","Laos","1975-11-29",NA,"Politburo","Sisavath Keobounphanh","10349",NA,0,"1996-03-20","2011-03-21","Resignation","No Punishment","Choummaly","Party Functionary",15.0109589041096,"Lao People's Revolutionary Party (LPRP)"
"386","Laos","1975-11-29",NA,"Politburo","Sisomphone Lovansai","6033","34024",0,"1975-11-29","1991-03-29","Resignation","No Punishment","Kaysone","Soldier",15.3397260273973,"Lao People's Revolutionary Party (LPRP)"
"387","Laos","1975-11-29",NA,"Politburo","Somlat Chanthamat","?/?/1934","34214",0,"1991-03-29","1993-09-02","Death",NA,"Khamtai",NA,2.43287671232877,"Lao People's Revolutionary Party (LPRP)"
"388","Laos","1975-11-29",NA,"Politburo","Somsavat Lengsavad","16603",NA,0,"2006-03-21","2016-01-22","Resignation","No Punishment","Bounnhang","Party Functionary",9.84657534246575,"Lao People's Revolutionary Party (LPRP)"
"389","Laos","1975-11-29",NA,"Politburo","Sonesay Siphandone","24133",NA,0,"2016-01-22",NA,NA,NA,NA,"Party Functionary",NA,"Lao People's Revolutionary Party (LPRP)"
"390","Laos","1975-11-29",NA,"Politburo","Souphanouvong","3482","34708",0,"1975-11-29","1991-03-29","Resignation","No Punishment","Kaysone","Civil Engineer",15.3397260273973,"Lao People's Revolutionary Party (LPRP)"
"391","Laos","1975-11-29",NA,"Politburo","Thongloun Sisoulith","16752",NA,0,"2001-03-14",NA,NA,NA,NA,"Lecturer",NA,"Lao People's Revolutionary Party (LPRP)"
"392","Laos","1975-11-29",NA,"Politburo","Thongsing Thammavong","16174",NA,0,"1991-03-29","2016-01-22","Resignation","No Punishment","Bounnhang","Teacher",24.8356164383562,"Lao People's Revolutionary Party (LPRP)"
"393","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Gaddafi, Capt. Muammar","15499","40836",0,"1969-09-01","1977-03-02","Ruling Institution Change","N/A","N/A","Soldier",7.5041095890411,NA
"394","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Hamza, Awad Ali","?/?/1943",NA,0,"1969-09-01","1975-08-05","Expulsion","Incarceration","Gaddafi","Soldier",5.92876712328767,NA
"395","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Hawadi, Capt. Bashir Saghir","?/?/1944",NA,0,"1969-09-01","1975-08-05","Expulsion","Incarceration","Gaddafi","Soldier",5.92876712328767,NA
"396","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Hemeidi, Kweildi","?/?/1944",NA,0,"1969-09-01","1977-03-02","Ruling Institution Change","N/A","N/A","Soldier",7.5041095890411,NA
"397","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Houni, Abdel Menin","10/?/1944",NA,0,"1969-09-01","1975-08-05","Expulsion","Exile","Gaddafi","Soldier",5.92876712328767,NA
"398","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Jabr, Abu Bakr Yunnis","11/?/1942","40836",0,"1969-09-01","1977-03-02","Ruling Institution Change","N/A","N/A","Soldier",7.5041095890411,NA
"399","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Jalloud, Capt. Abdel Salaam","16421",NA,0,"1969-09-01","1977-03-02","Ruling Institution Change","N/A","N/A","Soldier",7.5041095890411,NA
"400","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Kharuubi, Maj. Mustafa","5/?/1944",NA,0,"1969-09-01","1977-03-02","Ruling Institution Change","N/A","N/A","Soldier",7.5041095890411,NA
"401","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Maqaryif, Capt. Imhammad Abu Bakr","?/?/1940","26532",0,"1969-09-01","1972-08-21","Death - Automobile accident","N/A","Gaddafi","Soldier",2.97260273972603,NA
"402","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Muhayshi, 1Lt. Umar Abdullah","10/?/1946","?/?/1983",0,"1969-09-01","1975-08-05","Expulsion","Exile","Gaddafi","Soldier",5.92876712328767,NA
"403","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Najm, Maj. Muhammad","?/?/1942",NA,0,"1969-09-01","1975-08-05","Expulsion","OK","Gaddafi","Soldier",5.92876712328767,NA
"404","Libya","1969-09-01","1977-03-02","Revolutionary Command Council","Al-Qarawi, Mukhtar Abdullah","?/?/1944",NA,0,"1969-09-01","1975-08-05","Expulsion","Exile","Gaddafi","Soldier",5.92876712328767,NA
"405","Niger",NA,NA,"Supreme Council for the Restoration of Democracy (CSRD)","Djibo, LTG Salou","23847",".",0,"2010-02-18","2011-04-07","Regime Change",".",".","Artillery officer",1.13150684931507,NA
"406","Niger",NA,NA,"Supreme Council for the Restoration of Democracy (CSRD)","Hamidou, COL Djibrilla Hima",".",".",0,"2010-02-18","2011-04-07","Regime Change",".",".","Army commander",1.13150684931507,NA
"407","Niger",NA,NA,"Supreme Council for the Restoration of Democracy (CSRD)","Harouna, COL Amadoou",".",".",0,"2010-02-18","2011-04-07","Regime Change",".",".","Armor commander",1.13150684931507,NA
"408","Niger",NA,NA,"Supreme Council for the Restoration of Democracy (CSRD)","Goukoye, COL Abdoulkarim",".",".",0,"2010-02-18","2011-04-07","Regime Change",".",".","Military intelligence",1.13150684931507,NA
"409","Norway","1942-01-30","1945-05-08","Cabinet","Blehr, Eivind","1/20/1881","1957-07-27",0,"1942-02-01","1944-06-12","Expulsion","No Punishment","Quisling","Lawyer",2.36164383561644,"Nasjonal Samling (NS)"
"410","Norway","1942-01-30","1945-05-08","Cabinet","Fretheim, Thorstein","5/10/1886","1971-06-29",0,"1944-02-01","1945-04-21","Resignation","No Punishment","Quisling","Veterinarian",1.21917808219178,"Nasjonal Samling (NS)"
"411","Norway","1942-01-30","1945-05-08","Cabinet","Fuglesang, Rolf","3319","1988-11-25",0,"1942-12-01","1945-05-08","Regime Change",NA,NA,"Lawyer",2.43561643835616,"Nasjonal Samling (NS)"
"412","Norway","1942-01-30","1945-05-08","Cabinet","Hagelin, Albert","4/24/1881","1946-05-25",0,"1942-02-01","1944-11-08","Resignation","No Punishment","Quisling","Businessperson",2.76986301369863,"Nasjonal Samling (NS)"
"413","Norway","1942-01-30","1945-05-08","Cabinet","Hirsch, Per Einarsøn von","877","1987-07-09",0,"1945-02-19","1945-05-08","Regime Change",NA,NA,"Lawyer",0.213698630136986,"Nasjonal Samling (NS)"
"414","Norway","1942-01-30","1945-05-08","Cabinet","Hustad, Tormod","2/15/1889","1973-08-19",0,"1942-02-01","1944-02-01","Expulsion","No Punishment","Quisling","Architect",2,"Nasjonal Samling (NS)"
"415","Norway","1942-01-30","1945-05-08","Cabinet","Irgens, Kjeld Stub","5/23/1879","1963-08-26",0,"1942-02-01","1944-06-12","Expulsion","No Punishment","Quisling","Sea captain",2.36164383561644,"Nasjonal Samling (NS)"
"416","Norway","1942-01-30","1945-05-08","Cabinet","Laurantzon, Trygve","810","1975-05-21",0,"1945-04-21","1945-05-08","Regime Change",NA,NA,"Newspaper editor",0.0465753424657534,"Nasjonal Samling (NS)"
"417","Norway","1942-01-30","1945-05-08","Cabinet","Lie, Jonas","12/31/1899","1945-05-11",0,"1942-02-01","1945-05-08","Regime Change",NA,NA,"Police superintendant",3.26575342465753,"Nasjonal Samling (NS)"
"418","Norway","1942-01-30","1945-05-08","Cabinet","Lippestad, Johan Andreas","1084","1961-11-07",0,"1942-02-01","1945-05-08","Regime Change",NA,NA,"Businessperson",3.26575342465753,"Nasjonal Samling (NS)"
"419","Norway","1942-01-30","1945-05-08","Cabinet","Lunde, Gulbrand","623","1942-10-25",0,"1942-02-01","1942-10-25","Death",NA,"Quisling","Chemist",0.728767123287671,"Nasjonal Samling (NS)"
"420","Norway","1942-01-30","1945-05-08","Cabinet","Lundesgaard, Ørnulf","3211","2002-05-16",0,"1944-07-01","1945-05-08","Regime Change",NA,NA,"Dentist",0.852054794520548,"Nasjonal Samling (NS)"
"421","Norway","1942-01-30","1945-05-08","Cabinet","Prytz, Frederick","2/14/1878","1945-02-19",0,"1942-02-01","1945-02-19","Death",NA,"Quisling","Businessperson",3.05205479452055,"Nasjonal Samling (NS)"
"422","Norway","1942-01-30","1945-05-08","Cabinet","Quisling, Vidkun","7/18/1887","1945-10-24",0,"1942-02-01","1945-05-08","Regime Change",NA,NA,"Military officer",3.26575342465753,"Nasjonal Samling (NS)"
"423","Norway","1942-01-30","1945-05-08","Cabinet","Riisnæs, Sverre","11/6/1897","1988-06-21",0,"1942-02-01","1945-05-08","Regime Change",NA,NA,"Prosecutor",3.26575342465753,"Nasjonal Samling (NS)"
"424","Norway","1942-01-30","1945-05-08","Cabinet","Skancke, Ragner","11/9/1890","1948-08-28",0,"1942-02-01","1945-05-08","Regime Change",NA,NA,"Professor",3.26575342465753,"Nasjonal Samling (NS)"
"425","Norway","1942-01-30","1945-05-08","Cabinet","Skarphagen, Hans","9/8/1888","1971-02-10",0,"1944-02-01","1945-05-08","Regime Change",NA,NA,"Engineer",1.26575342465753,"Nasjonal Samling (NS)"
"426","Norway","1942-01-30","1945-05-08","Cabinet","Stang, Axel","1513","1974-11-11",0,"1942-02-01","1945-05-08","Regime Change",NA,NA,"Businessperson",3.26575342465753,"Nasjonal Samling (NS)"
"427","Norway","1942-01-30","1945-05-08","Cabinet","Vasbotten, Arnvid","1319","1985-05-17",0,"1944-11-08","1945-05-08","Regime Change",NA,NA,"Judge",0.495890410958904,"Nasjonal Samling (NS)"
"428","Norway","1942-01-30","1945-05-08","Cabinet","Whist, Alf","8/6/1880","1962-07-16",0,"1943-11-04","1945-05-08","Regime Change",NA,NA,"Businessperson",1.50958904109589,"Nasjonal Samling (NS)"
"429","Poland",NA,"1989-06-18","Politburo","Babiuch, Edward","10224",NA,0,"25922","1980-08-24","Demotion","No Punishment","Gierek","Party functionary",9.68493150684932,"Polish United Workers' Party (PZPR)"
"430","Poland",NA,"1989-06-18","Politburo","Baka, Wladyslaw","13233",NA,0,"32308","1989-06-18","Regime Change",NA,NA,"Professor",1.01095890410959,"Polish United Workers' Party (PZPR)"
"431","Poland",NA,"1989-06-18","Politburo","Balicki, Zdislaw","11258","1995-05-16",0,"32498","1989-06-18","Regime Change",NA,NA,"Economist",0.49041095890411,"Polish United Workers' Party (PZPR)"
"432","Poland",NA,"1989-06-18","Politburo","Barcikowski, Kazimierz","9943","2007-07-10",0,"26278","1989-07-29","Resignation","No Punishment","Jaruzelski","Party functionary",17.6438356164384,"Polish United Workers' Party (PZPR)"
"433","Poland",NA,"1989-06-18","Politburo","Baryla, Józef","9092",NA,0,"31596","1988-12-21","Demotion","No Punishment","Jaruzelski","Glassworks laborer",2.47123287671233,"Polish United Workers' Party (PZPR)"
"434","Poland",NA,"1989-06-18","Politburo","Bejger, Stanislaw","10939",NA,0,"30148","1988-06-14","Demotion","No Punishment","Jaruzelski","Economist",5.91780821917808,"Polish United Workers' Party (PZPR)"
"435","Poland",NA,"1989-06-18","Politburo","Berman, Jakub","723","1984-04-10",0,"16783","1956-05-06","Resignation","No Punishment","Ochab","Party functionary",10.4054794520548,"Polish United Workers' Party (PZPR)"
"436","Poland",NA,"1989-06-18","Politburo","Bierut, Boleslaw","4/18/1892","1956-03-12",0,"17779","1956-03-12","Death",NA,"Bierut","Party functionary",7.52602739726027,"Polish United Workers' Party (PZPR)"
"437","Poland",NA,"1989-06-18","Politburo","Chelchowski, Hilary","3159","1983-12-10",0,"19800","1956-10-21","Resignation","No Punishment","Gomulka","Carpenter",2.6,"Polish United Workers' Party (PZPR)"
"438","Poland",NA,"1989-06-18","Politburo","Ciosek, Stanislaw","14367",NA,0,"32308","1988-12-21","Demotion","No Punishment","Jaruzelski","Party functionary",0.520547945205479,"Polish United Workers' Party (PZPR)"
"439","Poland",NA,"1989-06-18","Politburo","Cyrankiewicz, Jozef","4131","1989-01-20",0,"17888","1971-12-11","Demotion","No Punishment","Gierek","Party functionary",22.986301369863,"Polish United Workers' Party (PZPR)"
"440","Poland",NA,"1989-06-18","Politburo","Czechowicz, Tadeusz","12994",NA,0,"29787","1986-07-03","Demotion","No Punishment","Jaruzelski","Textile engineer",4.95616438356164,"Polish United Workers' Party (PZPR)"
"441","Poland",NA,"1989-06-18","Politburo","Czyrek, Józef","10429","2013-06-03",0,"29787","1989-06-18","Regime Change","No Punishment",NA,"Economist",7.91780821917808,"Polish United Workers' Party (PZPR)"
"442","Poland",NA,"1989-06-18","Politburo","Dworakowski, Wladyslaw","3176","1976-11-17",0,"19160","1956-10-21","Resignation","No Punishment","Gomulka","Locksmith",4.35342465753425,"Polish United Workers' Party (PZPR)"
"443","Poland",NA,"1989-06-18","Politburo","Ferensztajn, Bogumil","12529","1996-12-29",0,"31596","1987-12-15","Demotion","No Punishment","Jaruzelski","Engineer",1.45205479452055,"Polish United Workers' Party (PZPR)"
"444","Poland",NA,"1989-06-18","Politburo","Fiszbach, Tadeusz","13092",NA,0,"29557","1981-07-20","Demotion","No Punishment","Kania","Academic lecturer",0.63013698630137,"Polish United Workers' Party (PZPR)"
"445","Poland",NA,"1989-06-18","Politburo","Gabrys, Gerard","12105",NA,0,"29706","1981-07-20","Demotion","No Punishment","Kania","Miner",0.221917808219178,"Polish United Workers' Party (PZPR)"
"446","Poland",NA,"1989-06-18","Politburo","Gierek, Edward","4755","2001-07-29",0,"20664","1956-10-21","Resignation","No Punishment","Gomulka","Coal miner",0.232876712328767,"Polish United Workers' Party (PZPR)"
